そこの人、 頼み事とかありますか？	What can I do for you, stranger?
お急ぎならば お行きなさい、 旅のお方。 しかし我々には あなたの 手助けが 必要だ。 農場は村の 反対側、 橋を渡った ところだ。	Leave if you must, traveller, but we need your help.  The farms are on the other side of the village, across the bridge.
農場は、 引き返して ディオメデスの そばを通り抜け、 橋を渡った ところだ。	To get to the farms, turn back and go past Diomedes.  Cross the bridge and you will find them.
お願いだ、 戻って我々の 農場を救ってくれ。	Please turn back and save our farms.
農場は君の 後ろ側だ。 この道は スパルタへと 続く道だ。	The farms lie behind you.  This way leads to Sparta.
礼を言わせてくれ。 ヘルメスが あなたを スパルタまで 安全に導いて くださいますよう。	You have our thanks.  May Hermes lead you safe to Sparta.
ああ、 スパルタへは この道を下るのさ。 ラコニアを 越えたらすぐだよ。	Yes, the way to Sparta lies down this road - just beyond Laconia.
急いでくれ、 旅のお方。 あなたが 頼りなんだよ。	Make haste, traveler.  We are counting on you.
気をつけて。 ゼウスが我らを お守りくださるよ。	Go safely.  Zeus protects us all.
スパルタ軍かね。 そうさな、 この道を 登っていけば すぐ見つかるよ。 彼らはそこに 野営しているんだ。	The Spartan army.  Yes, you'll find them just up the road.  They've built a war-camp there.
レオニダス将軍なら あそこだよ。	You'll find General Leonidas there. 
この道を行けば、 彼らを見過ごす はずはないと 思うがね。	I said, if you go down this road you can't miss them.
キャンプが 移動でも していなけりゃ、 問題なく 見つかる だろうよ。	If the camp hasn't moved on, you'll have no trouble finding it.
レオニダス将軍が お前ごときに お会いくださる と思って いるのか？	Do you think General Leonidas will speak to you, then? 
この道を行け。 さあ！	Just down the road here.  Go on!
見つかったってえ？ 彼らは獣どもに どう立ち向かってた？	Found them, eh?  How are they faring against the beasts?
サテュロスや ケンタウロスが どこから 来たのか わかって いればなあ。 スパルタ人が 手立てを 講じることも できるだろうに。	I wish I knew where all these satyrs and centaurs came from.  Spartans will handle them, though.  If anyone can.
レオニダス将軍かい？ そこに いらっしゃるよ。 でも招かれてない 一般人が来ても、 会っては もらえないよ。	General Leonidas?  He's just ahead, but he doesn't speak with commoners who arrive uninvited.
だから言ったろ、 彼はキャンプに いるって。 旗の真下に 立ってるよ。	I told you, he's in the camp. He stands beneath the Spartan banner.
言っただろう、 とにかく行け、 見つかるから。	I told you, just keep going, you'll find him.
ほっといてくれ、 旅人さんよ。	Let me be, stranger.
ネッソス？ ケンタウロスの？ 奴なら一昨日 攻めてきたぞ。 見張りを ２人殺して、 谷に走り去って いったよ。	Nessus?  The centaur?  He attacked two nights ago.  Slayed two of our guards and galloped off into the valley.
お前は 愚者か勇者の どちらかだな。 見たところ、 愚者の方らしいな。	You're either foolish or braver than you look. I'm guessing it's foolish.
助けを求めるなら、 軍隊を送って よこすべき だったな。 スパルタ人も 大勢殺されたよ。 ハッ、 代わりに愚かな 旅人を送って きやがった。	They should've sent a force to deal with that thing. It's killed several Spartans.  Ha.  Instead they send some foolish traveler.
ネッソスは 我が精兵に 打ち勝った。 奴を倒すには お前の剣 以上のものが 必要になる だろうよ。	Nessus has bested some of our strongest.  You will need more than your sword to drop him.
奴を殺した？ 本当か？ あんたを 見損なって いたようだな、 旅人さん。 あんた強いんだなあ、 スパルタ人 じゃないのに。	You killed it? Really?  I mistook you stranger.  Though you're no Spartan, you can fight.
奴が死んで嬉しいよ。	I'm glad it's dead.
俺はスパルタ人の 流した血に スパルタ人の手で 報いたかったんだ。 	I only wish a Spartan hand had avenged Spartan blood.
あばよ。	Farewell.
止まれ。 一般人は レオニダス将軍には 会えないぞ。 特に軍議中はな。 会うためには、 …そうだな、 いいか、 凶暴きわまりない ケンタウロス、 ネッソスと いうんだが、 こいつが農民を 何人も殺した。 奴はペラナ渓谷を 我がもの顔で のさばっているが、 今の我々は 人手不足で そこまで手が 回らないんだ。 奴を殺って くれれば、 俺が将軍に 話を通して やってもいいぞ。	Hold it there, no civilian gets in to see General Leonidas, especially when he’s in a council of war. Well... look: a particularly savage centaur named Nessus has killed several of our farmers. He runs wild in the Pellana Valley. We don't have the men to send after it right now. Kill the beast and I'll see you get to speak to Leonidas.
まったく、 あんたは ついてないよ。 なにしろ あの怪物は、 俺の友人を２人も 殺したんだからな。 ペラナ渓谷は 野営地の麓だ。	Normally, you'd be out of luck, but that monster killed two of my friends.  The Pellana Valley lies at the foot of our camp.
もしも、だ。 あのバカでかい 馬人間を殺せたら、 ここに戻ってきな。	If –  when you've killed that oversized man-horse, come back to me.
奴を殺せなかったら 戻ってくるな。	Return to me only when you've killed it.
奴を倒したのか！ 正直、あんたに 倒せるとは 思ってなかったよ。 あんたは スパルタ人じゃ ないからな。 将軍と話すがいい、 必要ならな。 早くしろ！ レオニダスは 多忙なんだ。	So you killed it!  I have to say, I didn't think you would.  You're no Spartan.  Speak with the General if you must.  Be quick!  Leonidas is a busy man.
さあ、 彼を待たせるな。	Go on, don't make him wait.
お告げとは そのことか？ 元気を出せ。 それは スパルタ人の 任務では ないかも しれないが、 つまらない 使い走り というわけ でもない。 覚えておけ、 中の御仁こそ、 最強スパルタが誇る レオニダス将軍だ。	The Oracle, is that it?  Take heart.  It might not be a task for a Spartan, but it's no petty errand for a messenger either.  Remember, you go in the name of General Leonidas – and of mighty Sparta.
あのケンタウロスは この上なく残酷で 陰険だった。 奴を倒したってことは、 あんたは 相当な戦士に 違いないよ。	That centaur was as savage and wily as they come.  You must have been quite a warrior to have defeated him.
